sveitarfel,year,property_type,price
Sveitarfélagið Skagaströnd  ,2006,Sérbýli,8000.0
Sveitarfélagið Skagaströnd  ,2007,Atvinnuhúsnæði,1080.0
Sveitarfélagið Skagaströnd  ,2007,Einbýli,7201.25
Sveitarfélagið Skagaströnd  ,2007,Fjölbýli,6259.166666666667
Sveitarfélagið Skagaströnd  ,2007,Sérbýli,11570.0
Sveitarfélagið Skagaströnd  ,2008,Atvinnuhúsnæði,10000.0
Sveitarfélagið Skagaströnd  ,2008,Einbýli,15450.0
Sveitarfélagið Skagaströnd  ,2008,Fjölbýli,4200.0
Sveitarfélagið Skagaströnd  ,2008,Sérbýli,11000.0
Sveitarfélagið Skagaströnd  ,2009,Einbýli,3000.0
Sveitarfélagið Skagaströnd  ,2009,Fjölbýli,5150.0
Sveitarfélagið Skagaströnd  ,2009,Sérbýli,17000.0
Sveitarfélagið Skagaströnd  ,2010,Atvinnuhúsnæði,18000.0
Sveitarfélagið Skagaströnd  ,2011,Einbýli,20405.0
Sveitarfélagið Skagaströnd  ,2011,Fjölbýli,3800.0
Sveitarfélagið Skagaströnd  ,2012,Einbýli,14000.0
Sveitarfélagið Skagaströnd  ,2013,Einbýli,17500.0
Sveitarfélagið Skagaströnd  ,2014,Annað,4000.0
Sveitarfélagið Skagaströnd  ,2014,Einbýli,9537.5
Sveitarfélagið Skagaströnd  ,2014,Sérbýli,5500.0
Sveitarfélagið Skagaströnd  ,2015,Einbýli,11300.0
Sveitarfélagið Skagaströnd  ,2015,Fjölbýli,17000.0
Sveitarfélagið Skagaströnd  ,2016,Atvinnuhúsnæði,2500.0
Sveitarfélagið Skagaströnd  ,2016,Einbýli,10533.75
Sveitarfélagið Skagaströnd  ,2016,Fjölbýli,4600.0
Sveitarfélagið Skagaströnd  ,2016,Sérbýli,9500.0
Sveitarfélagið Skagaströnd  ,2017,Einbýli,19400.0
Sveitarfélagið Skagaströnd  ,2017,Fjölbýli,5900.0
Sveitarfélagið Skagaströnd  ,2017,Sérbýli,7900.0
Sveitarfélagið Skagaströnd  ,2018,Einbýli,21490.0
Sveitarfélagið Skagaströnd  ,2018,Sérbýli,9000.0
Sveitarfélagið Skagaströnd  ,2019,Atvinnuhúsnæði,23916.666666666668
Sveitarfélagið Skagaströnd  ,2019,Einbýli,22600.0
Sveitarfélagið Skagaströnd  ,2019,Fjölbýli,16875.0
Sveitarfélagið Skagaströnd  ,2019,Sérbýli,15350.0
Sveitarfélagið Skagaströnd  ,2020,Atvinnuhúsnæði,2500.0
Sveitarfélagið Skagaströnd  ,2020,Einbýli,24366.666666666668
Sveitarfélagið Skagaströnd  ,2020,Sérbýli,14100.0
Sveitarfélagið Skagaströnd  ,2021,Einbýli,28850.0
Sveitarfélagið Skagaströnd  ,2021,Fjölbýli,4450.0
Sveitarfélagið Skagaströnd  ,2021,Sérbýli,19385.714285714286
Sveitarfélagið Skagaströnd  ,2022,Atvinnuhúsnæði,20300.0
Sveitarfélagið Skagaströnd  ,2022,Einbýli,29637.5
Sveitarfélagið Skagaströnd  ,2022,Fjölbýli,12766.666666666666
Sveitarfélagið Skagaströnd  ,2022,Sumarhús,12000.0
Sveitarfélagið Skagaströnd  ,2022,Sérbýli,19375.0
Sveitarfélagið Skagaströnd  ,2023,Atvinnuhúsnæði,5000.0
Sveitarfélagið Skagaströnd  ,2023,Sérbýli,22566.666666666668
Sveitarfélagið Skagaströnd  ,2024,Einbýli,43000.0
Sveitarfélagið Skagaströnd  ,2024,Fjölbýli,16048.333333333334
Sveitarfélagið Skagaströnd  ,2024,Sérbýli,30375.0
Sveitarfélagið Vogar        ,2006,Atvinnuhúsnæði,32875.0
Sveitarfélagið Vogar        ,2006,Einbýli,20595.0
Sveitarfélagið Vogar        ,2006,Fjölbýli,14583.333333333334
Sveitarfélagið Vogar        ,2006,Sérbýli,19600.0
Sveitarfélagið Vogar        ,2007,Atvinnuhúsnæði,22599.5
Sveitarfélagið Vogar        ,2007,Einbýli,27808.055555555555
Sveitarfélagið Vogar        ,2007,Fjölbýli,16835.416666666668
Sveitarfélagið Vogar        ,2007,Sérbýli,60703.333333333336
Sveitarfélagið Vogar        ,2008,Atvinnuhúsnæði,52116.666666666664
Sveitarfélagið Vogar        ,2008,Einbýli,22649.85714285714
Sveitarfélagið Vogar        ,2008,Fjölbýli,14266.25
Sveitarfélagið Vogar        ,2008,Sumarhús,3200.0
Sveitarfélagið Vogar        ,2008,Sérbýli,24250.0
Sveitarfélagið Vogar        ,2009,Atvinnuhúsnæði,24000.0
Sveitarfélagið Vogar        ,2009,Einbýli,25366.666666666668
Sveitarfélagið Vogar        ,2009,Fjölbýli,9200.0
Sveitarfélagið Vogar        ,2009,Sumarhús,1800.0
Sveitarfélagið Vogar        ,2009,Sérbýli,17551.0
Sveitarfélagið Vogar        ,2010,Atvinnuhúsnæði,10000.0
Sveitarfélagið Vogar        ,2010,Einbýli,25004.0
Sveitarfélagið Vogar        ,2010,Fjölbýli,12925.0
Sveitarfélagið Vogar        ,2010,Sérbýli,15500.0
Sveitarfélagið Vogar        ,2011,Einbýli,18445.666666666668
Sveitarfélagið Vogar        ,2011,Fjölbýli,12196.0
Sveitarfélagið Vogar        ,2011,Sérbýli,16333.333333333334
Sveitarfélagið Vogar        ,2012,Atvinnuhúsnæði,5700.0
Sveitarfélagið Vogar        ,2012,Einbýli,26163.625
Sveitarfélagið Vogar        ,2012,Fjölbýli,17698.0
Sveitarfélagið Vogar        ,2012,Sumarhús,16250.0
Sveitarfélagið Vogar        ,2012,Sérbýli,18179.333333333332
Sveitarfélagið Vogar        ,2013,Atvinnuhúsnæði,19250.0
Sveitarfélagið Vogar        ,2013,Einbýli,19487.333333333332
Sveitarfélagið Vogar        ,2013,Fjölbýli,530815.0
Sveitarfélagið Vogar        ,2013,Sérbýli,22500.0
Sveitarfélagið Vogar        ,2014,Atvinnuhúsnæði,20242.0
Sveitarfélagið Vogar        ,2014,Einbýli,22907.5
Sveitarfélagið Vogar        ,2014,Fjölbýli,12850.0
Sveitarfélagið Vogar        ,2014,Sumarhús,1650.0
Sveitarfélagið Vogar        ,2014,Sérbýli,21628.125
Sveitarfélagið Vogar        ,2015,Atvinnuhúsnæði,14000.0
Sveitarfélagið Vogar        ,2015,Einbýli,22274.80769230769
Sveitarfélagið Vogar        ,2015,Fjölbýli,16433.333333333332
Sveitarfélagið Vogar        ,2015,Sérbýli,26820.0
Sveitarfélagið Vogar        ,2016,Einbýli,31118.51851851852
Sveitarfélagið Vogar        ,2016,Fjölbýli,100275.33333333333
Sveitarfélagið Vogar        ,2016,Sérbýli,58087.625
Sveitarfélagið Vogar        ,2017,Annað,26500.0
Sveitarfélagið Vogar        ,2017,Einbýli,35782.48275862069
Sveitarfélagið Vogar        ,2017,Fjölbýli,25925.0
Sveitarfélagið Vogar        ,2017,Sumarhús,30133.333333333332
Sveitarfélagið Vogar        ,2017,Sérbýli,36362.5
Sveitarfélagið Vogar        ,2018,Atvinnuhúsnæði,10750.0
Sveitarfélagið Vogar        ,2018,Einbýli,40893.75
Sveitarfélagið Vogar        ,2018,Fjölbýli,25192.85714285714
Sveitarfélagið Vogar        ,2018,Sumarhús,43000.0
Sveitarfélagið Vogar        ,2018,Sérbýli,34395.454545454544
Sveitarfélagið Vogar        ,2019,Einbýli,40903.57142857143
Sveitarfélagið Vogar        ,2019,Fjölbýli,30954.166666666668
Sveitarfélagið Vogar        ,2019,Sérbýli,44200.0
Sveitarfélagið Vogar        ,2020,Einbýli,50635.71428571428
Sveitarfélagið Vogar        ,2020,Fjölbýli,33644.0
Sveitarfélagið Vogar        ,2020,Sumarhús,10000.0
Sveitarfélagið Vogar        ,2020,Sérbýli,32941.666666666664
Sveitarfélagið Vogar        ,2021,Atvinnuhúsnæði,22322.285714285714
Sveitarfélagið Vogar        ,2021,Einbýli,49111.055555555555
Sveitarfélagið Vogar        ,2021,Fjölbýli,34281.92307692308
Sveitarfélagið Vogar        ,2021,Sumarhús,12250.0
Sveitarfélagið Vogar        ,2021,Sérbýli,47109.09090909091
Sveitarfélagið Vogar        ,2022,Atvinnuhúsnæði,35325.0
Sveitarfélagið Vogar        ,2022,Einbýli,67305.0
Sveitarfélagið Vogar        ,2022,Fjölbýli,47698.0
Sveitarfélagið Vogar        ,2022,Sumarhús,28850.0
Sveitarfélagið Vogar        ,2022,Sérbýli,51000.0
Sveitarfélagið Vogar        ,2023,Atvinnuhúsnæði,22600.0
Sveitarfélagið Vogar        ,2023,Einbýli,76120.0
Sveitarfélagið Vogar        ,2023,Fjölbýli,96230.33333333333
Sveitarfélagið Vogar        ,2023,Sérbýli,119655.55555555556
Sveitarfélagið Vogar        ,2024,Atvinnuhúsnæði,22000.0
Sveitarfélagið Vogar        ,2024,Einbýli,81926.31578947368
Sveitarfélagið Vogar        ,2024,Fjölbýli,596239.0909090909
Sveitarfélagið Vogar        ,2024,Sumarhús,30725.0
Sveitarfélagið Vogar        ,2024,Sérbýli,139295.83333333334
Sveitarfélagið Árborg       ,2006,Annað,24000.0
Sveitarfélagið Árborg       ,2006,Atvinnuhúsnæði,13813.333333333334
Sveitarfélagið Árborg       ,2006,Bílskúr/skúr,7400.0
Sveitarfélagið Árborg       ,2006,Einbýli,24134.21875
Sveitarfélagið Árborg       ,2006,Fjölbýli,14267.021276595744
Sveitarfélagið Árborg       ,2006,Sérbýli,20686.73469387755
Sveitarfélagið Árborg       ,2007,Annað,12540.0
Sveitarfélagið Árborg       ,2007,Atvinnuhúsnæði,25051.2
Sveitarfélagið Árborg       ,2007,Bílskúr/skúr,7500.0
Sveitarfélagið Árborg       ,2007,Einbýli,25080.47619047619
Sveitarfélagið Árborg       ,2007,Fjölbýli,17940.16037735849
Sveitarfélagið Árborg       ,2007,Sumarhús,15625.0
Sveitarfélagið Árborg       ,2007,Sérbýli,22989.39393939394
Sveitarfélagið Árborg       ,2008,Annað,8500.0
Sveitarfélagið Árborg       ,2008,Atvinnuhúsnæði,34007.76315789474
Sveitarfélagið Árborg       ,2008,Einbýli,25561.842105263157
Sveitarfélagið Árborg       ,2008,Fjölbýli,352101.2574257426
Sveitarfélagið Árborg       ,2008,Sérbýli,21623.06557377049
Sveitarfélagið Árborg       ,2009,Annað,875.0
Sveitarfélagið Árborg       ,2009,Atvinnuhúsnæði,12520.9375
Sveitarfélagið Árborg       ,2009,Einbýli,21914.03846153846
Sveitarfélagið Árborg       ,2009,Fjölbýli,19996.11111111111
Sveitarfélagið Árborg       ,2009,Sérbýli,23235.95
Sveitarfélagið Árborg       ,2010,Annað,4000.0
Sveitarfélagið Árborg       ,2010,Atvinnuhúsnæði,25796.428571428572
Sveitarfélagið Árborg       ,2010,Einbýli,28250.0
Sveitarfélagið Árborg       ,2010,Fjölbýli,15813.615384615385
Sveitarfélagið Árborg       ,2010,Sumarhús,2250.0
Sveitarfélagið Árborg       ,2010,Sérbýli,21379.434782608696
Sveitarfélagið Árborg       ,2011,Annað,4500.0
Sveitarfélagið Árborg       ,2011,Atvinnuhúsnæði,21507.76
Sveitarfélagið Árborg       ,2011,Einbýli,21512.842105263157
Sveitarfélagið Árborg       ,2011,Fjölbýli,17137.95238095238
Sveitarfélagið Árborg       ,2011,Sérbýli,23295.113636363636
Sveitarfélagið Árborg       ,2012,Annað,8350.0
Sveitarfélagið Árborg       ,2012,Atvinnuhúsnæði,16605.0
Sveitarfélagið Árborg       ,2012,Bílskúr/skúr,14625.0
Sveitarfélagið Árborg       ,2012,Einbýli,23788.471698113208
Sveitarfélagið Árborg       ,2012,Fjölbýli,14268.107142857143
Sveitarfélagið Árborg       ,2012,Sérbýli,21378.977777777778
Sveitarfélagið Árborg       ,2013,Annað,7413.333333333333
Sveitarfélagið Árborg       ,2013,Atvinnuhúsnæði,13363.954545454546
Sveitarfélagið Árborg       ,2013,Einbýli,26536.7012987013
Sveitarfélagið Árborg       ,2013,Fjölbýli,14483.371428571429
Sveitarfélagið Árborg       ,2013,Sumarhús,3700.0
Sveitarfélagið Árborg       ,2013,Sérbýli,20089.742424242424
Sveitarfélagið Árborg       ,2014,Annað,6900.0
Sveitarfélagið Árborg       ,2014,Atvinnuhúsnæði,30832.827586206895
Sveitarfélagið Árborg       ,2014,Bílskúr/skúr,30000.0
Sveitarfélagið Árborg       ,2014,Einbýli,25593.0
Sveitarfélagið Árborg       ,2014,Fjölbýli,106233.61728395062
Sveitarfélagið Árborg       ,2014,Sumarhús,6000.0
Sveitarfélagið Árborg       ,2014,Sérbýli,74753.7168141593
Sveitarfélagið Árborg       ,2015,Annað,7530.0
Sveitarfélagið Árborg       ,2015,Atvinnuhúsnæði,29855.882352941175
Sveitarfélagið Árborg       ,2015,Bílskúr/skúr,18450.0
Sveitarfélagið Árborg       ,2015,Einbýli,26833.5625
Sveitarfélagið Árborg       ,2015,Fjölbýli,81564.48333333334
Sveitarfélagið Árborg       ,2015,Sérbýli,27237.612068965518
Sveitarfélagið Árborg       ,2016,Annað,15400.0
Sveitarfélagið Árborg       ,2016,Atvinnuhúsnæði,24483.18181818182
Sveitarfélagið Árborg       ,2016,Bílskúr/skúr,10000.0
Sveitarfélagið Árborg       ,2016,Einbýli,28983.215384615385
Sveitarfélagið Árborg       ,2016,Fjölbýli,18515.675324675325
Sveitarfélagið Árborg       ,2016,Sumarhús,18400.0
Sveitarfélagið Árborg       ,2016,Sérbýli,25850.04605263158
Sveitarfélagið Árborg       ,2017,Annað,12992.857142857143
Sveitarfélagið Árborg       ,2017,Atvinnuhúsnæði,30512.63157894737
Sveitarfélagið Árborg       ,2017,Bílskúr/skúr,29950.0
Sveitarfélagið Árborg       ,2017,Einbýli,35441.57264957265
Sveitarfélagið Árborg       ,2017,Fjölbýli,24912.70754716981
Sveitarfélagið Árborg       ,2017,Sumarhús,8500.0
Sveitarfélagið Árborg       ,2017,Sérbýli,34705.03493449782
Sveitarfélagið Árborg       ,2018,Annað,15180.25
Sveitarfélagið Árborg       ,2018,Atvinnuhúsnæði,29320.04761904762
Sveitarfélagið Árborg       ,2018,Bílskúr/skúr,21250.0
Sveitarfélagið Árborg       ,2018,Einbýli,42153.025862068964
Sveitarfélagið Árborg       ,2018,Fjölbýli,30705.87786259542
Sveitarfélagið Árborg       ,2018,Sérbýli,33115.98787878788
Sveitarfélagið Árborg       ,2019,Annað,13000.0
Sveitarfélagið Árborg       ,2019,Atvinnuhúsnæði,31928.571428571428
Sveitarfélagið Árborg       ,2019,Bílskúr/skúr,80000.0
Sveitarfélagið Árborg       ,2019,Einbýli,42632.483606557376
Sveitarfélagið Árborg       ,2019,Fjölbýli,34236.818181818184
Sveitarfélagið Árborg       ,2019,Sérbýli,35314.458823529414
Sveitarfélagið Árborg       ,2020,Annað,41380.0
Sveitarfélagið Árborg       ,2020,Atvinnuhúsnæði,41021.05263157895
Sveitarfélagið Árborg       ,2020,Einbýli,51486.42857142857
Sveitarfélagið Árborg       ,2020,Fjölbýli,57270.58823529412
Sveitarfélagið Árborg       ,2020,Sérbýli,92946.56818181818
Sveitarfélagið Árborg       ,2021,Annað,45615.84
Sveitarfélagið Árborg       ,2021,Atvinnuhúsnæði,50810.0
Sveitarfélagið Árborg       ,2021,Bílskúr/skúr,18333.333333333332
Sveitarfélagið Árborg       ,2021,Einbýli,57611.260869565216
Sveitarfélagið Árborg       ,2021,Fjölbýli,70272.24025974025
Sveitarfélagið Árborg       ,2021,Sumarhús,25000.0
Sveitarfélagið Árborg       ,2021,Sérbýli,47447.98684210526
Sveitarfélagið Árborg       ,2022,Annað,31646.428571428572
Sveitarfélagið Árborg       ,2022,Atvinnuhúsnæði,255494.73684210525
Sveitarfélagið Árborg       ,2022,Bílskúr/skúr,41700.0
Sveitarfélagið Árborg       ,2022,Einbýli,68168.32710280374
Sveitarfélagið Árborg       ,2022,Fjölbýli,158275.4212034384
Sveitarfélagið Árborg       ,2022,Sérbýli,74628.47752808989
Sveitarfélagið Árborg       ,2023,Annað,4975.0
Sveitarfélagið Árborg       ,2023,Atvinnuhúsnæði,35441.10638297872
Sveitarfélagið Árborg       ,2023,Einbýli,72733.58227848102
Sveitarfélagið Árborg       ,2023,Fjölbýli,80010.59239130435
Sveitarfélagið Árborg       ,2023,Sumarhús,53000.0
Sveitarfélagið Árborg       ,2023,Sérbýli,85610.86486486487
Sveitarfélagið Árborg       ,2024,Annað,15610.714285714286
Sveitarfélagið Árborg       ,2024,Atvinnuhúsnæði,35264.0
Sveitarfélagið Árborg       ,2024,Bílskúr/skúr,168500.0
Sveitarfélagið Árborg       ,2024,Einbýli,78190.5625
Sveitarfélagið Árborg       ,2024,Fjölbýli,83483.75268817204
Sveitarfélagið Árborg       ,2024,Sumarhús,31500.0
Sveitarfélagið Árborg       ,2024,Sérbýli,71871.5945945946
Sveitarfélagið Ölfus        ,2006,Atvinnuhúsnæði,30150.0
Sveitarfélagið Ölfus        ,2006,Einbýli,19743.75
Sveitarfélagið Ölfus        ,2006,Fjölbýli,10300.0
Sveitarfélagið Ölfus        ,2006,Sérbýli,18478.571428571428
Sveitarfélagið Ölfus        ,2007,Atvinnuhúsnæði,26230.46153846154
Sveitarfélagið Ölfus        ,2007,Einbýli,22159.085714285713
Sveitarfélagið Ölfus        ,2007,Fjölbýli,13711.363636363636
Sveitarfélagið Ölfus        ,2007,Sumarhús,6090.5
Sveitarfélagið Ölfus        ,2007,Sérbýli,20123.272727272728
Sveitarfélagið Ölfus        ,2008,Atvinnuhúsnæði,41833.333333333336
Sveitarfélagið Ölfus        ,2008,Einbýli,23572.625
Sveitarfélagið Ölfus        ,2008,Fjölbýli,15177.777777777777
Sveitarfélagið Ölfus        ,2008,Sérbýli,18816.666666666668
Sveitarfélagið Ölfus        ,2009,Atvinnuhúsnæði,34180.0
Sveitarfélagið Ölfus        ,2009,Einbýli,26463.7
Sveitarfélagið Ölfus        ,2009,Fjölbýli,13536.666666666666
Sveitarfélagið Ölfus        ,2009,Sérbýli,18507.0
Sveitarfélagið Ölfus        ,2010,Atvinnuhúsnæði,51833.333333333336
Sveitarfélagið Ölfus        ,2010,Einbýli,24596.153846153848
Sveitarfélagið Ölfus        ,2010,Fjölbýli,13473.285714285714
Sveitarfélagið Ölfus        ,2010,Sérbýli,20666.666666666668
Sveitarfélagið Ölfus        ,2011,Atvinnuhúsnæði,31291.666666666668
Sveitarfélagið Ölfus        ,2011,Einbýli,22052.916666666668
Sveitarfélagið Ölfus        ,2011,Fjölbýli,12600.0
Sveitarfélagið Ölfus        ,2011,Sumarhús,5000.0
Sveitarfélagið Ölfus        ,2011,Sérbýli,23316.666666666668
Sveitarfélagið Ölfus        ,2012,Atvinnuhúsnæði,58333.333333333336
Sveitarfélagið Ölfus        ,2012,Einbýli,18814.833333333332
Sveitarfélagið Ölfus        ,2012,Fjölbýli,13176.666666666666
Sveitarfélagið Ölfus        ,2012,Sérbýli,20818.0
Sveitarfélagið Ölfus        ,2013,Atvinnuhúsnæði,89640.0
Sveitarfélagið Ölfus        ,2013,Einbýli,22285.0
Sveitarfélagið Ölfus        ,2013,Fjölbýli,76592.85714285714
Sveitarfélagið Ölfus        ,2013,Sumarhús,230000.0
Sveitarfélagið Ölfus        ,2013,Sérbýli,14525.666666666666
Sveitarfélagið Ölfus        ,2014,Annað,1500.0
Sveitarfélagið Ölfus        ,2014,Atvinnuhúsnæði,1500.0
Sveitarfélagið Ölfus        ,2014,Einbýli,23382.105263157893
Sveitarfélagið Ölfus        ,2014,Fjölbýli,20750.0
Sveitarfélagið Ölfus        ,2014,Sérbýli,20135.714285714286
Sveitarfélagið Ölfus        ,2015,Annað,4950.0
Sveitarfélagið Ölfus        ,2015,Atvinnuhúsnæði,7400.0
Sveitarfélagið Ölfus        ,2015,Einbýli,22908.75
Sveitarfélagið Ölfus        ,2015,Fjölbýli,14494.0
Sveitarfélagið Ölfus        ,2015,Sumarhús,8750.0
Sveitarfélagið Ölfus        ,2015,Sérbýli,19989.4
Sveitarfélagið Ölfus        ,2016,Annað,68000.0
Sveitarfélagið Ölfus        ,2016,Atvinnuhúsnæði,40659.2
Sveitarfélagið Ölfus        ,2016,Einbýli,22759.529411764706
Sveitarfélagið Ölfus        ,2016,Fjölbýli,12336.692307692309
Sveitarfélagið Ölfus        ,2016,Sumarhús,49800.0
Sveitarfélagið Ölfus        ,2016,Sérbýli,21894.58064516129
Sveitarfélagið Ölfus        ,2017,Atvinnuhúsnæði,9011.111111111111
Sveitarfélagið Ölfus        ,2017,Einbýli,33143.24324324324
Sveitarfélagið Ölfus        ,2017,Fjölbýli,18977.5
Sveitarfélagið Ölfus        ,2017,Sérbýli,33030.769230769234
Sveitarfélagið Ölfus        ,2018,Annað,11000.0
Sveitarfélagið Ölfus        ,2018,Atvinnuhúsnæði,11500.0
Sveitarfélagið Ölfus        ,2018,Einbýli,34578.260869565216
Sveitarfélagið Ölfus        ,2018,Fjölbýli,16985.714285714286
Sveitarfélagið Ölfus        ,2018,Sumarhús,16400.0
Sveitarfélagið Ölfus        ,2018,Sérbýli,31666.666666666668
Sveitarfélagið Ölfus        ,2019,Annað,29100.0
Sveitarfélagið Ölfus        ,2019,Atvinnuhúsnæði,29155.714285714286
Sveitarfélagið Ölfus        ,2019,Einbýli,40436.692307692305
Sveitarfélagið Ölfus        ,2019,Fjölbýli,16853.846153846152
Sveitarfélagið Ölfus        ,2019,Sumarhús,43500.0
Sveitarfélagið Ölfus        ,2019,Sérbýli,33561.11111111111
Sveitarfélagið Ölfus        ,2020,Annað,89871.42857142857
Sveitarfélagið Ölfus        ,2020,Atvinnuhúsnæði,103375.0
Sveitarfélagið Ölfus        ,2020,Einbýli,50876.58536585366
Sveitarfélagið Ölfus        ,2020,Fjölbýli,23143.846153846152
Sveitarfélagið Ölfus        ,2020,Sumarhús,108250.0
Sveitarfélagið Ölfus        ,2020,Sérbýli,39144.77419354839
Sveitarfélagið Ölfus        ,2021,Annað,82166.66666666667
Sveitarfélagið Ölfus        ,2021,Atvinnuhúsnæði,53180.818181818184
Sveitarfélagið Ölfus        ,2021,Bílskúr/skúr,2000.0
Sveitarfélagið Ölfus        ,2021,Einbýli,49494.59459459459
Sveitarfélagið Ölfus        ,2021,Fjölbýli,29857.40740740741
Sveitarfélagið Ölfus        ,2021,Sumarhús,21250.0
Sveitarfélagið Ölfus        ,2021,Sérbýli,45903.54054054054
Sveitarfélagið Ölfus        ,2022,Annað,155000.0
Sveitarfélagið Ölfus        ,2022,Atvinnuhúsnæði,40663.333333333336
Sveitarfélagið Ölfus        ,2022,Einbýli,63779.545454545456
Sveitarfélagið Ölfus        ,2022,Fjölbýli,30016.666666666668
Sveitarfélagið Ölfus        ,2022,Sérbýli,58372.5
Sveitarfélagið Ölfus        ,2023,Annað,189666.66666666666
Sveitarfélagið Ölfus        ,2023,Atvinnuhúsnæði,60807.8
Sveitarfélagið Ölfus        ,2023,Einbýli,68722.22222222222
Sveitarfélagið Ölfus        ,2023,Fjölbýli,48405.555555555555
Sveitarfélagið Ölfus        ,2023,Sumarhús,75607.14285714286
Sveitarfélagið Ölfus        ,2023,Sérbýli,60793.28571428572
Sveitarfélagið Ölfus        ,2024,Annað,87625.0
Sveitarfélagið Ölfus        ,2024,Atvinnuhúsnæði,27938.88888888889
Sveitarfélagið Ölfus        ,2024,Einbýli,79983.33333333333
Sveitarfélagið Ölfus        ,2024,Fjölbýli,122099.73684210527
Sveitarfélagið Ölfus        ,2024,Sumarhús,91000.0
Sveitarfélagið Ölfus        ,2024,Sérbýli,75031.70731707317
Súðavíkurhreppur            ,2006,Atvinnuhúsnæði,20912.5
Súðavíkurhreppur            ,2006,Einbýli,7787.5
Súðavíkurhreppur            ,2006,Fjölbýli,6500.0
Súðavíkurhreppur            ,2007,Atvinnuhúsnæði,3626.25
Súðavíkurhreppur            ,2007,Einbýli,4966.666666666667
Súðavíkurhreppur            ,2007,Sumarhús,5000.0
Súðavíkurhreppur            ,2008,Atvinnuhúsnæði,3050.0
Súðavíkurhreppur            ,2008,Einbýli,5361.0
Súðavíkurhreppur            ,2008,Sumarhús,4700.0
Súðavíkurhreppur            ,2009,Einbýli,8274.0
Súðavíkurhreppur            ,2009,Fjölbýli,300.0
Súðavíkurhreppur            ,2009,Sumarhús,3000.0
Súðavíkurhreppur            ,2010,Atvinnuhúsnæði,11083.333333333334
Súðavíkurhreppur            ,2010,Einbýli,5750.0
Súðavíkurhreppur            ,2010,Fjölbýli,520.0
Súðavíkurhreppur            ,2010,Sumarhús,3000.0
Súðavíkurhreppur            ,2011,Atvinnuhúsnæði,500.0
Súðavíkurhreppur            ,2011,Einbýli,10000.0
Súðavíkurhreppur            ,2012,Einbýli,6075.0
Súðavíkurhreppur            ,2013,Atvinnuhúsnæði,1000.0
Súðavíkurhreppur            ,2013,Einbýli,7919.5
Súðavíkurhreppur            ,2013,Fjölbýli,16570.0
Súðavíkurhreppur            ,2014,Einbýli,9832.5
Súðavíkurhreppur            ,2015,Einbýli,5900.0
Súðavíkurhreppur            ,2015,Sumarhús,5800.0
Súðavíkurhreppur            ,2016,Atvinnuhúsnæði,4122.0
Súðavíkurhreppur            ,2016,Einbýli,22558.0
Súðavíkurhreppur            ,2016,Sumarhús,15000.0
Súðavíkurhreppur            ,2017,Einbýli,10381.0
Súðavíkurhreppur            ,2017,Fjölbýli,6166.666666666667
Súðavíkurhreppur            ,2018,Atvinnuhúsnæði,6600.0
Súðavíkurhreppur            ,2018,Einbýli,11552.875
Súðavíkurhreppur            ,2019,Annað,300000.0
Súðavíkurhreppur            ,2019,Atvinnuhúsnæði,300000.0
Súðavíkurhreppur            ,2019,Einbýli,15694.5
Súðavíkurhreppur            ,2019,Sumarhús,300000.0
Súðavíkurhreppur            ,2020,Annað,15450.0
Súðavíkurhreppur            ,2020,Atvinnuhúsnæði,6600.0
Súðavíkurhreppur            ,2020,Einbýli,16080.0
Súðavíkurhreppur            ,2020,Fjölbýli,24000.0
Súðavíkurhreppur            ,2020,Sumarhús,14708.333333333334
Súðavíkurhreppur            ,2021,Atvinnuhúsnæði,16550.0
Súðavíkurhreppur            ,2021,Einbýli,21175.0
Súðavíkurhreppur            ,2021,Fjölbýli,25000.0
Súðavíkurhreppur            ,2021,Sumarhús,8000.0
Súðavíkurhreppur            ,2021,Sérbýli,64760.0
Súðavíkurhreppur            ,2022,Annað,19055.666666666668
Súðavíkurhreppur            ,2022,Atvinnuhúsnæði,42968.666666666664
Súðavíkurhreppur            ,2022,Einbýli,33333.5
Súðavíkurhreppur            ,2022,Sumarhús,20958.5
Súðavíkurhreppur            ,2024,Einbýli,32007.666666666668
Súðavíkurhreppur            ,2024,Sumarhús,3000.0
Tjörneshreppur              ,2009,Einbýli,15000.0
Tjörneshreppur              ,2010,Einbýli,8000.0
Tjörneshreppur              ,2013,Atvinnuhúsnæði,1000.0
Tjörneshreppur              ,2016,Einbýli,22300.0
Tjörneshreppur              ,2022,Annað,8000.0
Tjörneshreppur              ,2022,Einbýli,31000.0
Tjörneshreppur              ,2023,Einbýli,25000.0
Vestmannaeyjabær            ,2006,Atvinnuhúsnæði,13073.25
Vestmannaeyjabær            ,2006,Einbýli,12399.354838709678
Vestmannaeyjabær            ,2006,Fjölbýli,5365.0888888888885
Vestmannaeyjabær            ,2006,Sérbýli,9300.0
Vestmannaeyjabær            ,2007,Atvinnuhúsnæði,8250.0
Vestmannaeyjabær            ,2007,Bílskúr/skúr,6250.0
Vestmannaeyjabær            ,2007,Einbýli,13107.084507042253
Vestmannaeyjabær            ,2007,Fjölbýli,6835.780487804878
Vestmannaeyjabær            ,2007,Sérbýli,13083.333333333334
Vestmannaeyjabær            ,2008,Atvinnuhúsnæði,16264.5
Vestmannaeyjabær            ,2008,Bílskúr/skúr,6000.0
Vestmannaeyjabær            ,2008,Einbýli,16784.785714285714
